Message/DistributionOrder/DistributionOrderId,Message/DistributionOrder/LineItem/IsHazmat
DOCD02462,TRUE
DOCD02463,FALSE
DOCD02464,TRUE
DOCD02465,FALSE
DOCD02466,TRUE
DOCD02467,FALSE
DOCD02468,TRUE
DOCD02469,FALSE
DOCD02470,TRUE
DOCD02471,FALSE
DOCD02472,TRUE
DOCD02473,FALSE
DOCD02474,FALSE
DOCD02475,FALSE
DOCD02476,TRUE
DOCD02477,FALSE
DOCD02478,TRUE
DOCD02479,TRUE
DOCD02480,FALSE
DOCD02481,TRUE
DOCD02482,FALSE
DOCD02483,TRUE
DOCD02484,FALSE
DOCD02485,TRUE
DOCD02486,FALSE
DOCD02487,TRUE
DOCD02488,FALSE
DOCD02489,TRUE
DOCD02490,FALSE
DOCD02491,TRUE
DOCD02492,FALSE
DOCD02493,TRUE
DOCD02494,FALSE
DOCD02495,FALSE
DOCD02496,FALSE
DOCD02497,TRUE
DOCD02498,FALSE
DOCD02499,TRUE
DOCD02500,TRUE
DOCD02501,FALSE
DOCD02502,TRUE
DOCD02503,FALSE
DOCD02504,TRUE
DOCD02505,FALSE
DOCD02506,TRUE
DOCD02507,FALSE
DOCD02508,TRUE
DOCD02509,FALSE
DOCD02510,TRUE
DOCD02511,FALSE
DOCD02512,TRUE
DOCD02513,FALSE
DOCD02514,TRUE
DOCD02515,FALSE
DOCD02516,FALSE
DOCD02517,FALSE
DOCD02518,TRUE
DOCD02519,FALSE
DOCD02520,TRUE
DOCD02521,TRUE
DOCD02522,FALSE
DOCD02523,TRUE
DOCD02524,FALSE
DOCD02525,TRUE
DOCD02526,FALSE
DOCD02527,TRUE
DOCD02528,FALSE
DOCD02529,TRUE
DOCD02530,FALSE
DOCD02531,TRUE
DOCD02532,FALSE
DOCD02533,TRUE
DOCD02534,FALSE
DOCD02535,TRUE
DOCD02536,FALSE
DOCD02537,FALSE
DOCD02538,FALSE
DOCD02539,TRUE
DOCD02540,FALSE
DOCD02541,TRUE
DOCD02542,TRUE
DOCD02543,FALSE
DOCD02544,TRUE
DOCD02545,FALSE
DOCD02546,TRUE
DOCD02547,FALSE
DOCD02548,TRUE
DOCD02549,FALSE
DOCD02550,TRUE
DOCD02551,FALSE
DOCD02552,TRUE
DOCD02553,FALSE
DOCD02554,TRUE
DOCD02555,FALSE
DOCD02556,TRUE
DOCD02557,FALSE
DOCD02558,FALSE
DOCD02559,FALSE
DOCD02560,TRUE
DOCD02561,FALSE
DOCD02562,TRUE
DOCD02563,TRUE
DOCD02564,FALSE
DOCD02565,TRUE
DOCD02566,FALSE
DOCD02567,TRUE
DOCD02568,FALSE
DOCD02569,TRUE
DOCD02570,FALSE
DOCD02571,TRUE
DOCD02572,FALSE
DOCD02573,TRUE
DOCD02574,FALSE
DOCD02575,TRUE
DOCD02576,FALSE
DOCD02577,TRUE
DOCD02578,FALSE
DOCD02579,FALSE
DOCD02580,FALSE
DOCD02581,TRUE
DOCD02582,FALSE
DOCD02583,TRUE
DOCD02584,TRUE
DOCD02585,FALSE
DOCD02586,TRUE
DOCD02587,FALSE
DOCD02588,TRUE
DOCD02589,FALSE
DOCD02590,TRUE
DOCD02591,FALSE
DOCD02592,TRUE
DOCD02593,FALSE
DOCD02594,TRUE
DOCD02595,FALSE
DOCD02596,TRUE
DOCD02597,FALSE
DOCD02598,TRUE
DOCD02599,FALSE
DOCD02600,FALSE
DOCD02601,FALSE
DOCD02602,TRUE
DOCD02603,FALSE
DOCD02604,TRUE
DOCD02605,TRUE
DOCD02606,FALSE
DOCD02607,TRUE
DOCD02608,FALSE
DOCD02609,TRUE
DOCD02610,FALSE
DOCD02611,TRUE
DOCD02612,FALSE
DOCD02613,TRUE
DOCD02614,FALSE
DOCD02615,TRUE
DOCD02616,FALSE
DOCD02617,TRUE
DOCD02618,FALSE
DOCD02619,TRUE
DOCD02620,FALSE
DOCD02621,FALSE
DOCD02622,FALSE
DOCD02623,TRUE
DOCD02624,FALSE
DOCD02625,TRUE
DOCD02626,TRUE
DOCD02627,FALSE
DOCD02628,TRUE
DOCD02629,FALSE
DOCD02630,TRUE
DOCD02631,FALSE
DOCD02632,TRUE
DOCD02633,FALSE
DOCD02634,TRUE
DOCD02635,FALSE
DOCD02636,TRUE
DOCD02637,FALSE
DOCD02638,TRUE
DOCD02639,FALSE
DOCD02640,TRUE
DOCD02641,FALSE
DOCD02642,FALSE
DOCD02643,FALSE
DOCD02644,TRUE
DOCD02645,FALSE
DOCD02646,TRUE
DOCD02647,TRUE
DOCD02648,FALSE
DOCD02649,TRUE
DOCD02650,FALSE
DOCD02651,TRUE
DOCD02652,FALSE
DOCD02653,TRUE
DOCD02654,FALSE
DOCD02655,TRUE
DOCD02656,FALSE
DOCD02657,TRUE
DOCD02658,FALSE
DOCD02659,TRUE
DOCD02660,FALSE
DOCD02661,TRUE
DOCD02662,FALSE
DOCD02663,FALSE
DOCD02664,FALSE
DOCD02665,TRUE
DOCD02666,FALSE
DOCD02667,TRUE
DOCD02668,TRUE
DOCD02669,FALSE
DOCD02670,TRUE
DOCD02671,FALSE
DOCD02672,TRUE
DOCD02673,FALSE
DOCD02674,TRUE
DOCD02675,FALSE
DOCD02676,TRUE
DOCD02677,FALSE
DOCD02678,TRUE
DOCD02679,FALSE
DOCD02680,TRUE
DOCD02681,FALSE
DOCD02682,TRUE
DOCD02683,FALSE
DOCD02684,FALSE
DOCD02685,FALSE
DOCD02686,TRUE
DOCD02687,FALSE
DOCD02688,TRUE
DOCD02689,TRUE
DOCD02690,FALSE
DOCD02691,TRUE
DOCD02692,FALSE
DOCD02693,TRUE
DOCD02694,FALSE
DOCD02695,TRUE
DOCD02696,FALSE
DOCD02697,TRUE
DOCD02698,FALSE
DOCD02699,TRUE
DOCD02700,FALSE
DOCD02701,TRUE
DOCD02702,FALSE
DOCD02703,TRUE
DOCD02704,FALSE
DOCD02705,FALSE
DOCD02706,FALSE
DOCD02707,TRUE
DOCD02708,FALSE
DOCD02709,TRUE
DOCD02710,TRUE
DOCD02711,FALSE
DOCD02712,TRUE
DOCD02713,FALSE
DOCD02714,TRUE
DOCD02715,FALSE
DOCD02716,TRUE
DOCD02717,FALSE
DOCD02718,TRUE
DOCD02719,FALSE
DOCD02720,TRUE
DOCD02721,FALSE
DOCD02722,TRUE
DOCD02723,FALSE
DOCD02724,TRUE
DOCD02725,FALSE
DOCD02726,FALSE
DOCD02727,FALSE
DOCD02728,TRUE
DOCD02729,FALSE
DOCD02730,TRUE
DOCD02731,TRUE
DOCD02732,FALSE
DOCD02733,TRUE
DOCD02734,FALSE
DOCD02735,TRUE
DOCD02736,FALSE
DOCD02737,TRUE
DOCD02738,FALSE
DOCD02739,TRUE
DOCD02740,FALSE
DOCD02741,TRUE
DOCD02742,FALSE
DOCD02743,TRUE
DOCD02744,FALSE
DOCD02745,TRUE
DOCD02746,FALSE
DOCD02747,FALSE
DOCD02748,FALSE
DOCD02749,TRUE
DOCD02750,FALSE
DOCD02751,TRUE
DOCD02752,TRUE
DOCD02753,FALSE
DOCD02754,TRUE
DOCD02755,FALSE
DOCD02756,TRUE
DOCD02757,FALSE
DOCD02758,TRUE
DOCD02759,FALSE
DOCD02760,TRUE
DOCD02761,FALSE
DOCD02762,TRUE
DOCD02763,FALSE
DOCD02764,TRUE
DOCD02765,FALSE
DOCD02766,TRUE
DOCD02767,FALSE
DOCD02768,FALSE
DOCD02769,FALSE
DOCD02770,TRUE
DOCD02771,FALSE
DOCD02772,TRUE
DOCD02773,TRUE
DOCD02774,FALSE
DOCD02775,TRUE
DOCD02776,FALSE
DOCD02777,TRUE
DOCD02778,FALSE
DOCD02779,TRUE
DOCD02780,FALSE
DOCD02781,TRUE
DOCD02782,FALSE
DOCD02783,TRUE
DOCD02784,FALSE
DOCD02785,TRUE
DOCD02786,FALSE
DOCD02787,TRUE
DOCD02788,FALSE
DOCD02789,FALSE
DOCD02790,FALSE
DOCD02791,TRUE
DOCD02792,FALSE
DOCD02793,TRUE
DOCD02794,TRUE
DOCD02795,FALSE
DOCD02796,TRUE
DOCD02797,FALSE
DOCD02798,TRUE
DOCD02799,FALSE
DOCD02800,TRUE
DOCD02801,FALSE
DOCD02802,TRUE
DOCD02803,FALSE
DOCD02804,TRUE
DOCD02805,FALSE
DOCD02806,TRUE
DOCD02807,FALSE
DOCD02808,TRUE
DOCD02809,FALSE
DOCD02810,FALSE
DOCD02811,FALSE
DOCD02812,TRUE
DOCD02813,FALSE
DOCD02814,TRUE
DOCD02815,TRUE
DOCD02816,FALSE
DOCD02817,TRUE
DOCD02818,FALSE
DOCD02819,TRUE
DOCD02820,FALSE
DOCD02821,TRUE
DOCD02822,FALSE
DOCD02823,TRUE
DOCD02824,FALSE
DOCD02825,TRUE
DOCD02826,FALSE
DOCD02827,TRUE
DOCD02828,FALSE
DOCD02829,TRUE
DOCD02830,FALSE
DOCD02831,FALSE
DOCD02832,FALSE
DOCD02833,TRUE
DOCD02834,FALSE
DOCD02835,TRUE
DOCD02836,TRUE
DOCD02837,FALSE
DOCD02838,TRUE
DOCD02839,FALSE
DOCD02840,TRUE
DOCD02841,FALSE
DOCD02842,TRUE
DOCD02843,FALSE
DOCD02844,TRUE
DOCD02845,FALSE
DOCD02846,TRUE
DOCD02847,FALSE
DOCD02848,TRUE
DOCD02849,FALSE
DOCD02850,TRUE
DOCD02851,FALSE
DOCD02852,FALSE
DOCD02853,FALSE
DOCD02854,TRUE
DOCD02855,FALSE
DOCD02856,TRUE
DOCD02857,TRUE
DOCD02858,FALSE
DOCD02859,TRUE
DOCD02860,FALSE
DOCD02861,TRUE
DOCD02862,FALSE
DOCD02863,TRUE
DOCD02864,FALSE
DOCD02865,TRUE
DOCD02866,FALSE
DOCD02867,TRUE
DOCD02868,FALSE
DOCD02869,TRUE
DOCD02870,FALSE
DOCD02871,TRUE
DOCD02872,FALSE
DOCD02873,FALSE
DOCD02874,FALSE
DOCD02875,TRUE
DOCD02876,FALSE
DOCD02877,TRUE
DOCD02878,TRUE
DOCD02879,FALSE
DOCD02880,TRUE
DOCD02881,FALSE
DOCD02882,TRUE
DOCD02883,FALSE
DOCD02884,TRUE
DOCD02885,FALSE
DOCD02886,TRUE
DOCD02887,FALSE
DOCD02888,TRUE
DOCD02889,FALSE
DOCD02890,TRUE
DOCD02891,FALSE
DOCD02892,TRUE
DOCD02893,FALSE
DOCD02894,FALSE
DOCD02895,FALSE
DOCD02896,TRUE
DOCD02897,FALSE
DOCD02898,TRUE
DOCD02899,TRUE
DOCD02900,FALSE
DOCD02901,TRUE
DOCD02902,FALSE
DOCD02903,TRUE
DOCD02904,FALSE
DOCD02905,TRUE
DOCD02906,FALSE
DOCD02907,TRUE
DOCD02908,FALSE
DOCD02909,TRUE
DOCD02910,FALSE
DOCD02911,TRUE
DOCD02912,FALSE
DOCD02913,TRUE
DOCD02914,FALSE
DOCD02915,FALSE
DOCD02916,FALSE
DOCD02917,TRUE
DOCD02918,FALSE
DOCD02919,TRUE
DOCD02920,TRUE
DOCD02921,FALSE
DOCD02922,TRUE
DOCD02923,FALSE
DOCD02924,TRUE
DOCD02925,FALSE
DOCD02926,TRUE
DOCD02927,FALSE
DOCD02928,TRUE
DOCD02929,FALSE
DOCD02930,TRUE
DOCD02931,FALSE
DOCD02932,TRUE
DOCD02933,FALSE
DOCD02934,TRUE
DOCD02935,FALSE
DOCD02936,FALSE
DOCD02937,FALSE
DOCD02938,TRUE
DOCD02939,FALSE
DOCD02940,TRUE
DOCD02941,TRUE
DOCD02942,FALSE
DOCD02943,TRUE
DOCD02944,FALSE
DOCD02945,TRUE
DOCD02946,FALSE
DOCD02947,TRUE
DOCD02948,FALSE
DOCD02949,TRUE
DOCD02950,FALSE
DOCD02951,TRUE
DOCD02952,FALSE
DOCD02953,TRUE
DOCD02954,FALSE
DOCD02955,TRUE
DOCD02956,FALSE
DOCD02957,FALSE
DOCD02958,FALSE
DOCD02959,TRUE
DOCD02960,FALSE
DOCD02961,TRUE
DOCD02962,TRUE
DOCD02963,FALSE
DOCD02964,TRUE
DOCD02965,FALSE
DOCD02966,TRUE
DOCD02967,FALSE
DOCD02968,TRUE
DOCD02969,FALSE
DOCD02970,TRUE
DOCD02971,FALSE
DOCD02972,TRUE
DOCD02973,FALSE
DOCD02974,TRUE
DOCD02975,FALSE
DOCD02976,TRUE
DOCD02977,FALSE
DOCD02978,FALSE
DOCD02979,FALSE
DOCD02980,TRUE
DOCD02981,FALSE
DOCD02982,TRUE
DOCD02983,TRUE
DOCD02984,FALSE
DOCD02985,TRUE
DOCD02986,FALSE
DOCD02987,TRUE
DOCD02988,FALSE
DOCD02989,TRUE
DOCD02990,FALSE
DOCD02991,TRUE
DOCD02992,FALSE
DOCD02993,TRUE
DOCD02994,FALSE
DOCD02995,TRUE
DOCD02996,FALSE
DOCD02997,TRUE
DOCD02998,FALSE
DOCD02999,FALSE
DOCD03000,FALSE
DOCD03001,TRUE
DOCD03002,FALSE
DOCD03003,TRUE
DOCD03004,TRUE
DOCD03005,FALSE
DOCD03006,TRUE
DOCD03007,FALSE
DOCD03008,TRUE
DOCD03009,FALSE
DOCD03010,TRUE
DOCD03011,FALSE
DOCD03012,TRUE
DOCD03013,FALSE
DOCD03014,TRUE
DOCD03015,FALSE
DOCD03016,TRUE
DOCD03017,FALSE
DOCD03018,TRUE
DOCD03019,FALSE
DOCD03020,FALSE
DOCD03021,FALSE
DOCD03022,TRUE
DOCD03023,FALSE
DOCD03024,TRUE
DOCD03025,TRUE
DOCD03026,FALSE
DOCD03027,TRUE
DOCD03028,FALSE
DOCD03029,TRUE
DOCD03030,FALSE
DOCD03031,TRUE
DOCD03032,FALSE
DOCD03033,TRUE
DOCD03034,FALSE
DOCD03035,TRUE
DOCD03036,FALSE
DOCD03037,TRUE
DOCD03038,FALSE
DOCD03039,TRUE
DOCD03040,FALSE
DOCD03041,FALSE
DOCD03042,FALSE
DOCD03043,TRUE
DOCD03044,FALSE
DOCD03045,TRUE
DOCD03046,TRUE
DOCD03047,FALSE
DOCD03048,TRUE
DOCD03049,FALSE
DOCD03050,TRUE
DOCD03051,FALSE
DOCD03052,TRUE
DOCD03053,FALSE
DOCD03054,TRUE
DOCD03055,FALSE
DOCD03056,TRUE
DOCD03057,FALSE
DOCD03058,TRUE
DOCD03059,FALSE
DOCD03060,TRUE
DOCD03061,FALSE
DOCD03062,FALSE
DOCD03063,FALSE
DOCD03064,TRUE
DOCD03065,FALSE
DOCD03066,TRUE
DOCD03067,TRUE
DOCD03068,FALSE
DOCD03069,TRUE
DOCD03070,FALSE
DOCD03071,TRUE
DOCD03072,FALSE
DOCD03073,TRUE
DOCD03074,FALSE
DOCD03075,TRUE
DOCD03076,FALSE
DOCD03077,TRUE
DOCD03078,FALSE
DOCD03079,TRUE
DOCD03080,FALSE
DOCD03081,TRUE
DOCD03082,FALSE
DOCD03083,FALSE
DOCD03084,FALSE
DOCD03085,TRUE
DOCD03086,FALSE
DOCD03087,TRUE
DOCD03088,TRUE
DOCD03089,FALSE
DOCD03090,TRUE
DOCD03091,FALSE
DOCD03092,TRUE
DOCD03093,FALSE
DOCD03094,TRUE
DOCD03095,FALSE
DOCD03096,TRUE
DOCD03097,FALSE
DOCD03098,TRUE
DOCD03099,FALSE
DOCD03100,TRUE
DOCD03101,FALSE
DOCD03102,TRUE
DOCD03103,FALSE
DOCD03104,FALSE
DOCD03105,FALSE
DOCD03106,TRUE
DOCD03107,FALSE
DOCD03108,TRUE
DOCD03109,TRUE
DOCD03110,FALSE
DOCD03111,TRUE
DOCD03112,FALSE
DOCD03113,TRUE
DOCD03114,FALSE
DOCD03115,TRUE
DOCD03116,FALSE
DOCD03117,TRUE
DOCD03118,FALSE
DOCD03119,TRUE
DOCD03120,FALSE
DOCD03121,TRUE
DOCD03122,FALSE
DOCD03123,TRUE
DOCD03124,FALSE
DOCD03125,FALSE
DOCD03126,FALSE
DOCD03127,TRUE
DOCD03128,FALSE
DOCD03129,TRUE
DOCD03130,TRUE
DOCD03131,FALSE
DOCD03132,TRUE
DOCD03133,FALSE
DOCD03134,TRUE
DOCD03135,FALSE
DOCD03136,TRUE
DOCD03137,FALSE
DOCD03138,TRUE
DOCD03139,FALSE
DOCD03140,TRUE
DOCD03141,FALSE
DOCD03142,TRUE
DOCD03143,FALSE
DOCD03144,TRUE
DOCD03145,FALSE
DOCD03146,FALSE
DOCD03147,FALSE
DOCD03148,TRUE
DOCD03149,FALSE
DOCD03150,TRUE
DOCD03151,TRUE
DOCD03152,FALSE
DOCD03153,TRUE
DOCD03154,FALSE
DOCD03155,TRUE
DOCD03156,FALSE
DOCD03157,TRUE
DOCD03158,FALSE
DOCD03159,TRUE
DOCD03160,FALSE
DOCD03161,TRUE
DOCD03162,FALSE
DOCD03163,TRUE
DOCD03164,FALSE
DOCD03165,TRUE
DOCD03166,FALSE
DOCD03167,FALSE
DOCD03168,FALSE
DOCD03169,TRUE
DOCD03170,FALSE
DOCD03171,TRUE
DOCD03172,TRUE
DOCD03173,FALSE
DOCD03174,TRUE
DOCD03175,FALSE
DOCD03176,TRUE
DOCD03177,FALSE
DOCD03178,TRUE
DOCD03179,FALSE
DOCD03180,TRUE
DOCD03181,FALSE
DOCD03182,TRUE
DOCD03183,FALSE
DOCD03184,TRUE
DOCD03185,FALSE
DOCD03186,TRUE
DOCD03187,FALSE
DOCD03188,FALSE
DOCD03189,FALSE
DOCD03190,TRUE
DOCD03191,FALSE
DOCD03192,TRUE
DOCD03193,TRUE
DOCD03194,FALSE
DOCD03195,TRUE
DOCD03196,FALSE
DOCD03197,TRUE
DOCD03198,FALSE
DOCD03199,TRUE
DOCD03200,FALSE
DOCD03201,TRUE
DOCD03202,FALSE
DOCD03203,TRUE
DOCD03204,FALSE
DOCD03205,TRUE
DOCD03206,FALSE
DOCD03207,TRUE
DOCD03208,FALSE
DOCD03209,FALSE
DOCD03210,FALSE
DOCD03211,TRUE
DOCD03212,FALSE
DOCD03213,TRUE
DOCD03214,TRUE
DOCD03215,FALSE
DOCD03216,TRUE
DOCD03217,FALSE
DOCD03218,TRUE
DOCD03219,FALSE
DOCD03220,TRUE
DOCD03221,FALSE
DOCD03222,TRUE
DOCD03223,FALSE
DOCD03224,TRUE
DOCD03225,FALSE
DOCD03226,TRUE
DOCD03227,FALSE
DOCD03228,TRUE
DOCD03229,FALSE
DOCD03230,FALSE
DOCD03231,FALSE
DOCD03232,TRUE
DOCD03233,FALSE
DOCD03234,TRUE
DOCD03235,TRUE
DOCD03236,FALSE
DOCD03237,TRUE
DOCD03238,FALSE
DOCD03239,TRUE
DOCD03240,FALSE
DOCD03241,TRUE
DOCD03242,FALSE
DOCD03243,TRUE
DOCD03244,FALSE
DOCD03245,TRUE
DOCD03246,FALSE
DOCD03247,TRUE
DOCD03248,FALSE
DOCD03249,TRUE
DOCD03250,FALSE
DOCD03251,FALSE
DOCD03252,FALSE
DOCD03253,TRUE
DOCD03254,FALSE
DOCD03255,TRUE
DOCD03256,TRUE
DOCD03257,FALSE
DOCD03258,TRUE
DOCD03259,FALSE
DOCD03260,TRUE
DOCD03261,FALSE
DOCD03262,TRUE
DOCD03263,FALSE
DOCD03264,TRUE
DOCD03265,FALSE
DOCD03266,TRUE
DOCD03267,FALSE
DOCD03268,TRUE
DOCD03269,FALSE
DOCD03270,TRUE
DOCD03271,FALSE
DOCD03272,FALSE
DOCD03273,FALSE
DOCD03274,TRUE
DOCD03275,FALSE
DOCD03276,TRUE
DOCD03277,TRUE
DOCD03278,FALSE
DOCD03279,TRUE
DOCD03280,FALSE
DOCD03281,TRUE
DOCD03282,FALSE
DOCD03283,TRUE
DOCD03284,FALSE
DOCD03285,TRUE
DOCD03286,FALSE
DOCD03287,TRUE
DOCD03288,FALSE
DOCD03289,TRUE
DOCD03290,FALSE
DOCD03291,TRUE
DOCD03292,FALSE
DOCD03293,FALSE
DOCD03294,FALSE
DOCD03295,TRUE
DOCD03296,FALSE
DOCD03297,TRUE
DOCD03298,TRUE
DOCD03299,FALSE
DOCD03300,TRUE
DOCD03301,FALSE
DOCD03302,TRUE
DOCD03303,FALSE
DOCD03304,TRUE
DOCD03305,FALSE
DOCD03306,TRUE
DOCD03307,FALSE
DOCD03308,TRUE
DOCD03309,FALSE
DOCD03310,TRUE
DOCD03311,FALSE
DOCD03312,TRUE
DOCD03313,FALSE
DOCD03314,FALSE
DOCD03315,FALSE
DOCD03316,TRUE
DOCD03317,FALSE
DOCD03318,TRUE
DOCD03319,TRUE
DOCD03320,FALSE
DOCD03321,TRUE
DOCD03322,FALSE
DOCD03323,TRUE
DOCD03324,FALSE
DOCD03325,TRUE
DOCD03326,FALSE
DOCD03327,TRUE
DOCD03328,FALSE
DOCD03329,TRUE
DOCD03330,FALSE
DOCD03331,TRUE
DOCD03332,FALSE
DOCD03333,TRUE
DOCD03334,FALSE
DOCD03335,FALSE
DOCD03336,FALSE
DOCD03337,TRUE
DOCD03338,FALSE
DOCD03339,TRUE
DOCD03340,TRUE
DOCD03341,FALSE
DOCD03342,TRUE
DOCD03343,FALSE
DOCD03344,TRUE
DOCD03345,FALSE
DOCD03346,TRUE
DOCD03347,FALSE
DOCD03348,TRUE
DOCD03349,FALSE
DOCD03350,TRUE
DOCD03351,FALSE
DOCD03352,TRUE
DOCD03353,FALSE
DOCD03354,TRUE
DOCD03355,FALSE
DOCD03356,FALSE
DOCD03357,FALSE
DOCD03358,TRUE
DOCD03359,FALSE
DOCD03360,TRUE
DOCD03361,TRUE
DOCD03362,FALSE
DOCD03363,TRUE
DOCD03364,FALSE
DOCD03365,TRUE
DOCD03366,FALSE
DOCD03367,TRUE
DOCD03368,FALSE
DOCD03369,TRUE
DOCD03370,FALSE
DOCD03371,TRUE
DOCD03372,FALSE
DOCD03373,TRUE
DOCD03374,FALSE
DOCD03375,TRUE
DOCD03376,FALSE
DOCD03377,FALSE
DOCD03378,FALSE
DOCD03379,TRUE
DOCD03380,FALSE
DOCD03381,TRUE
DOCD03382,TRUE
DOCD03383,FALSE
DOCD03384,TRUE
DOCD03385,FALSE
DOCD03386,TRUE
DOCD03387,FALSE
DOCD03388,TRUE
DOCD03389,FALSE
DOCD03390,TRUE
DOCD03391,FALSE
DOCD03392,TRUE
DOCD03393,FALSE
DOCD03394,TRUE
DOCD03395,FALSE
DOCD03396,TRUE
DOCD03397,FALSE
DOCD03398,FALSE
DOCD03399,FALSE
DOCD03400,TRUE
DOCD03401,FALSE
DOCD03402,TRUE
DOCD03403,TRUE
DOCD03404,FALSE
DOCD03405,TRUE
DOCD03406,FALSE
DOCD03407,TRUE
DOCD03408,FALSE
DOCD03409,TRUE
DOCD03410,FALSE
DOCD03411,TRUE
DOCD03412,FALSE
DOCD03413,TRUE
DOCD03414,FALSE
DOCD03415,TRUE
DOCD03416,FALSE
DOCD03417,TRUE
DOCD03418,FALSE
DOCD03419,FALSE
DOCD03420,FALSE
DOCD03421,TRUE
DOCD03422,FALSE
DOCD03423,TRUE
DOCD03424,TRUE
DOCD03425,FALSE
DOCD03426,TRUE
DOCD03427,FALSE
DOCD03428,TRUE
DOCD03429,FALSE
DOCD03430,TRUE
DOCD03431,FALSE
DOCD03432,TRUE
DOCD03433,FALSE
DOCD03434,TRUE
DOCD03435,FALSE
DOCD03436,TRUE
DOCD03437,FALSE
DOCD03438,TRUE
DOCD03439,FALSE
DOCD03440,FALSE
DOCD03441,FALSE
DOCD03442,TRUE
DOCD03443,FALSE
DOCD03444,TRUE
DOCD03445,TRUE
DOCD03446,FALSE
DOCD03447,TRUE
DOCD03448,FALSE
DOCD03449,TRUE
DOCD03450,FALSE
DOCD03451,TRUE
DOCD03452,FALSE
DOCD03453,TRUE
DOCD03454,FALSE
DOCD03455,TRUE
DOCD03456,FALSE
DOCD03457,TRUE
DOCD03458,FALSE
DOCD03459,TRUE
DOCD03460,FALSE
DOCD03461,FALSE
DOCD03462,FALSE
DOCD03463,TRUE
DOCD03464,FALSE
DOCD03465,TRUE
DOCD03466,TRUE
DOCD03467,FALSE
DOCD03468,TRUE
DOCD03469,FALSE
DOCD03470,TRUE
DOCD03471,FALSE
DOCD03472,TRUE
DOCD03473,FALSE
DOCD03474,TRUE
DOCD03475,FALSE
DOCD03476,TRUE
DOCD03477,FALSE
DOCD03478,TRUE
DOCD03479,FALSE
DOCD03480,TRUE
DOCD03481,FALSE
DOCD03482,FALSE
DOCD03483,FALSE
DOCD03484,TRUE
DOCD03485,FALSE
DOCD03486,TRUE
DOCD03487,TRUE
DOCD03488,FALSE
DOCD03489,TRUE
DOCD03490,FALSE
DOCD03491,TRUE
DOCD03492,FALSE
DOCD03493,TRUE
DOCD03494,FALSE
DOCD03495,TRUE
DOCD03496,FALSE
DOCD03497,TRUE
DOCD03498,FALSE
DOCD03499,TRUE
DOCD03500,FALSE
DOCD03501,TRUE
DOCD03502,FALSE
DOCD03503,FALSE
DOCD03504,FALSE
DOCD03505,TRUE
DOCD03506,FALSE
DOCD03507,TRUE
DOCD03508,TRUE
DOCD03509,FALSE
DOCD03510,TRUE
DOCD03511,FALSE
DOCD03512,TRUE
DOCD03513,FALSE
DOCD03514,TRUE
DOCD03515,FALSE
DOCD03516,TRUE
DOCD03517,FALSE
DOCD03518,TRUE
DOCD03519,FALSE
DOCD03520,TRUE
DOCD03521,FALSE
DOCD03522,TRUE
DOCD03523,FALSE
DOCD03524,FALSE
DOCD03525,FALSE
DOCD03526,TRUE
DOCD03527,FALSE
DOCD03528,TRUE
DOCD03529,TRUE
DOCD03530,FALSE
DOCD03531,TRUE
DOCD03532,FALSE
DOCD03533,TRUE
DOCD03534,FALSE
DOCD03535,TRUE
DOCD03536,FALSE
DOCD03537,TRUE
DOCD03538,FALSE
DOCD03539,TRUE
DOCD03540,FALSE
DOCD03541,TRUE
DOCD03542,FALSE
DOCD03543,TRUE
DOCD03544,FALSE
DOCD03545,FALSE
DOCD03546,FALSE
DOCD03547,TRUE
DOCD03548,FALSE
DOCD03549,TRUE
DOCD03550,TRUE
DOCD03551,FALSE
DOCD03552,TRUE
DOCD03553,FALSE
DOCD03554,TRUE
DOCD03555,FALSE
DOCD03556,TRUE
DOCD03557,FALSE
DOCD03558,TRUE
DOCD03559,FALSE
DOCD03560,TRUE
DOCD03561,FALSE
DOCD03562,TRUE
DOCD03563,FALSE
DOCD03564,TRUE
DOCD03565,FALSE
DOCD03566,FALSE
DOCD03567,FALSE
DOCD03568,TRUE
DOCD03569,FALSE
DOCD03570,TRUE
DOCD03571,TRUE
DOCD03572,FALSE
DOCD03573,TRUE
DOCD03574,FALSE
DOCD03575,TRUE
DOCD03576,FALSE
DOCD03577,TRUE
DOCD03578,FALSE
DOCD03579,TRUE
DOCD03580,FALSE
DOCD03581,TRUE
DOCD03582,FALSE
DOCD03583,TRUE
DOCD03584,FALSE
DOCD03585,TRUE
DOCD03586,FALSE
DOCD03587,FALSE
DOCD03588,FALSE
DOCD03589,TRUE
DOCD03590,FALSE
DOCD03591,TRUE
DOCD03592,TRUE
DOCD03593,FALSE
DOCD03594,TRUE
DOCD03595,FALSE
DOCD03596,TRUE
DOCD03597,FALSE
DOCD03598,TRUE
DOCD03599,FALSE
DOCD03600,TRUE
DOCD03601,FALSE
DOCD03602,TRUE
DOCD03603,FALSE
DOCD03604,TRUE
DOCD03605,FALSE
DOCD03606,TRUE
DOCD03607,FALSE
DOCD03608,FALSE
DOCD03609,FALSE
DOCD03610,TRUE
DOCD03611,FALSE
DOCD03612,TRUE
DOCD03613,TRUE
DOCD03614,FALSE
DOCD03615,TRUE
DOCD03616,FALSE
DOCD03617,TRUE
DOCD03618,FALSE
DOCD03619,TRUE
DOCD03620,FALSE
DOCD03621,TRUE
DOCD03622,FALSE
DOCD03623,TRUE
DOCD03624,FALSE
